player_id,Player,DraftYear,Pick,PickBand,text_profile,Status
4058,Matt Hicks,1977,81.0,SecondRound,"Giocatore: Matt Hicks. Proveniente da Northern Illinois. Selezionato al Draft NBA 1977 con la pick 81 (SecondRound). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
4059,Roy Smith,1977,82.0,SecondRound,"Giocatore: Roy Smith. Proveniente da Kentucky State University. Selezionato al Draft NBA 1977 con la pick 82 (SecondRound). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
4060,David Reavis,1977,83.0,SecondRound,"Giocatore: David Reavis. Proveniente da Georgia. Selezionato al Draft NBA 1977 con la pick 83 (SecondRound). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
4061,Rocky Smith,1977,84.0,SecondRound,"Giocatore: Rocky Smith. Proveniente da Oregon State. Selezionato al Draft NBA 1977 con la pick 84 (SecondRound). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
4062,Greg White,1977,85.0,SecondRound,"Giocatore: Greg White. Proveniente da USC. Selezionato al Draft NBA 1977 con la pick 85 (SecondRound). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
4063,Jeff Jonas,1977,86.0,SecondRound,"Giocatore: Jeff Jonas. Proveniente da Utah. Selezionato al Draft NBA 1977 con la pick 86 (SecondRound). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
4064,Leartha Scott,1977,87.0,SecondRound,"Giocatore: Leartha Scott. Proveniente da University of Wisconsin-Parkside. Selezionato al Draft NBA 1977 con la pick 87 (SecondRound). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
4065,Tony Robertson,1977,88.0,SecondRound,"Giocatore: Tony Robertson. Proveniente da West Virginia. Selezionato al Draft NBA 1977 con la pick 88 (SecondRound). Tiri liberi: 69.4%, tiratore di liberi migliorabile. Segna 5.5 punti a partita. Cattura 1.1 rimbalzi a partita. Distribuisce 1.4 assist di media. Win Shares totali: 0.4. Box Plus/Minus: -2.4. VORP: -0.1.",Retired
4066,Gerald Cunningham,1977,89.0,SecondRound,"Giocatore: Gerald Cunningham. Proveniente da Kentucky State University. Selezionato al Draft NBA 1977 con la pick 89 (SecondRound). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
4067,Mike Hanley,1977,90.0,SecondRound,"Giocatore: Mike Hanley. Proveniente da Niagara University. Selezionato al Draft NBA 1977 con la pick 90 (SecondRound). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
4068,Ron Norwood,1977,91.0,SecondRound,"Giocatore: Ron Norwood. Proveniente da DePaul. Selezionato al Draft NBA 1977 con la pick 91 (SecondRound). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
4069,Bill Gordon,1977,92.0,SecondRound,"Giocatore: Bill Gordon. Proveniente da Chattanooga. Selezionato al Draft NBA 1977 con la pick 92 (SecondRound). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
4070,Cecil Rellford,1977,93.0,SecondRound,"Giocatore: Cecil Rellford. Proveniente da St. John's. Selezionato al Draft NBA 1977 con la pick 93 (SecondRound). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
4071,Jim Grady,1977,94.0,SecondRound,"Giocatore: Jim Grady. Proveniente da Gonzaga. Selezionato al Draft NBA 1977 con la pick 94 (SecondRound). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
4072,Marvin Jackson,1977,95.0,SecondRound,"Giocatore: Marvin Jackson. Proveniente da Prairie View A&M University. Selezionato al Draft NBA 1977 con la pick 95 (SecondRound). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
4073,Dale Haverman,1977,96.0,SecondRound,"Giocatore: Dale Haverman. Proveniente da McKendree College. Selezionato al Draft NBA 1977 con la pick 96 (SecondRound). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
4074,Bob Chapman,1977,97.0,SecondRound,"Giocatore: Bob Chapman. Proveniente da Michigan State. Selezionato al Draft NBA 1977 con la pick 97 (SecondRound). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
4075,Bill Terry,1977,98.0,SecondRound,"Giocatore: Bill Terry. Proveniente da Monmouth University. Selezionato al Draft NBA 1977 con la pick 98 (SecondRound). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
4076,Al Smith,1977,99.0,SecondRound,"Giocatore: Al Smith. Proveniente da Jackson State University. Selezionato al Draft NBA 1977 con la pick 99 (SecondRound). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
4077,Bill Langloh,1977,100.0,SecondRound,"Giocatore: Bill Langloh. Proveniente da Virginia. Selezionato al Draft NBA 1977 con la pick 100 (SecondRound). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
4078,Nate Davis,1977,101.0,SecondRound,"Giocatore: Nate Davis. Proveniente da South Carolina. Selezionato al Draft NBA 1977 con la pick 101 (SecondRound). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
4079,Jim Kennedy,1977,102.0,SecondRound,"Giocatore: Jim Kennedy. Proveniente da Missouri. Selezionato al Draft NBA 1977 con la pick 102 (SecondRound). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
4080,Scott Sims,1977,103.0,SecondRound,"Giocatore: Scott Sims. Proveniente da Missouri. Selezionato al Draft NBA 1977 con la pick 103 (SecondRound). Tiri liberi: 66.7%, tiratore di liberi migliorabile. Segna 2.5 punti a partita. Cattura 1.1 rimbalzi a partita. Distribuisce 1.7 assist di media. Win Shares totali: -0.2. Box Plus/Minus: -5.7. VORP: -0.1.",Retired
4081,Ray Epps,1977,104.0,SecondRound,"Giocatore: Ray Epps. Proveniente da Norfolk State. Selezionato al Draft NBA 1977 con la pick 104 (SecondRound). Tiri liberi: 75.0%, buon tiratore di tiri liberi. Segna 2.0 punti a partita. Cattura 0.4 rimbalzi a partita. Distribuisce 0.2 assist di media. Win Shares totali: 0.1. Box Plus/Minus: -4.2.",Retired
4082,Bruce Parkinson,1977,105.0,SecondRound,"Giocatore: Bruce Parkinson. Proveniente da Purdue. Selezionato al Draft NBA 1977 con la pick 105 (SecondRound). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
4083,Ed Thompson,1977,106.0,SecondRound,"Giocatore: Ed Thompson. Proveniente da Idaho State University. Selezionato al Draft NBA 1977 con la pick 106 (SecondRound). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
4084,Donn Wilber,1977,107.0,SecondRound,"Giocatore: Donn Wilber. Proveniente da La Salle. Selezionato al Draft NBA 1977 con la pick 107 (SecondRound). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
4085,Teko Wynder,1977,108.0,SecondRound,"Giocatore: Teko Wynder. Proveniente da Tulsa. Selezionato al Draft NBA 1977 con la pick 108 (SecondRound). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
4086,John Billips,1977,109.0,SecondRound,"Giocatore: John Billips. Proveniente da Ole Miss. Selezionato al Draft NBA 1977 con la pick 109 (SecondRound). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
4087,John Robinson,1977,110.0,SecondRound,"Giocatore: John Robinson. Proveniente da Michigan. Selezionato al Draft NBA 1977 con la pick 110 (SecondRound). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
4088,Mark Crow,1977,111.0,SecondRound,"Giocatore: Mark Crow. Proveniente da Duke. Selezionato al Draft NBA 1977 con la pick 111 (SecondRound). Tiri liberi: 70.0%, tiratore di liberi migliorabile. Segna 5.6 punti a partita. Cattura 1.8 rimbalzi a partita. Distribuisce 0.5 assist di media. Win Shares totali: 0.2. Box Plus/Minus: -3.2.",Retired
4089,Curvan Lewis,1977,112.0,SecondRound,"Giocatore: Curvan Lewis. Proveniente da Virginia Union University. Selezionato al Draft NBA 1977 con la pick 112 (SecondRound). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
4090,Chuck Goodyear,1977,113.0,SecondRound,"Giocatore: Chuck Goodyear. Proveniente da Miami University. Selezionato al Draft NBA 1977 con la pick 113 (SecondRound). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
4091,Calvin Crews,1977,114.0,SecondRound,"Giocatore: Calvin Crews. Proveniente da Louisiana. Selezionato al Draft NBA 1977 con la pick 114 (SecondRound). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
4092,Billy McKinney,1977,115.0,SecondRound,"Giocatore: Billy McKinney. Proveniente da Northwestern. Selezionato al Draft NBA 1977 con la pick 115 (SecondRound). Tiri liberi: 82.0%, buon tiratore di tiri liberi. Segna 8.0 punti a partita. Cattura 1.4 rimbalzi a partita. Distribuisce 3.5 assist di media. Win Shares totali: 15.6. Box Plus/Minus: -1.2. VORP: 1.7.",Retired
4093,Wayne Golden,1977,116.0,SecondRound,"Giocatore: Wayne Golden. Proveniente da Chattanooga. Selezionato al Draft NBA 1977 con la pick 116 (SecondRound). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
4094,Tom Scheffler,1977,117.0,SecondRound,"Giocatore: Tom Scheffler. Proveniente da Purdue. Selezionato al Draft NBA 1977 con la pick 117 (SecondRound). Tiri liberi: 50.0%, tiratore di liberi migliorabile. Segna 1.3 punti a partita. Cattura 1.9 rimbalzi a partita. Distribuisce 0.3 assist di media. Win Shares totali: 0.2. Box Plus/Minus: -4.5. VORP: -0.2.",Retired
4095,Bucky O'Brien,1977,118.0,SecondRound,"Giocatore: Bucky O'Brien. Proveniente da Seattle University. Selezionato al Draft NBA 1977 con la pick 118 (SecondRound). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
4096,Bob Cooper,1977,119.0,SecondRound,"Giocatore: Bob Cooper. Proveniente da Providence. Selezionato al Draft NBA 1977 con la pick 119 (SecondRound). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
4097,Jerry Craycraft,1977,120.0,SecondRound,"Giocatore: Jerry Craycraft. Proveniente da Milligan College. Selezionato al Draft NBA 1977 con la pick 120 (SecondRound). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
4098,Ron Cox,1977,121.0,SecondRound,"Giocatore: Ron Cox. Proveniente da Eastern Washington. Selezionato al Draft NBA 1977 con la pick 121 (SecondRound). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
4099,Roy Pace,1977,122.0,SecondRound,"Giocatore: Roy Pace. Proveniente da Rutgers University-Camden. Selezionato al Draft NBA 1977 con la pick 122 (SecondRound). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
4100,Jay Cheesman,1977,123.0,SecondRound,"Giocatore: Jay Cheesman. Proveniente da BYU. Selezionato al Draft NBA 1977 con la pick 123 (SecondRound). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
4101,Herb Nobles,1977,124.0,SecondRound,"Giocatore: Herb Nobles. Proveniente da Kansas. Selezionato al Draft NBA 1977 con la pick 124 (SecondRound). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
4102,Bruce Buckley,1977,125.0,SecondRound,"Giocatore: Bruce Buckley. Proveniente da UNC. Selezionato al Draft NBA 1977 con la pick 125 (SecondRound). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
4103,Jack Phelan,1977,126.0,SecondRound,"Giocatore: Jack Phelan. Proveniente da Saint Francis University. Selezionato al Draft NBA 1977 con la pick 126 (SecondRound). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
4104,Ernie Wansley,1977,127.0,SecondRound,"Giocatore: Ernie Wansley. Proveniente da Virginia Tech. Selezionato al Draft NBA 1977 con la pick 127 (SecondRound). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
4105,Myron Jordan,1977,128.0,SecondRound,"Giocatore: Myron Jordan. Proveniente da University of the Pacific. Selezionato al Draft NBA 1977 con la pick 128 (SecondRound). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
4106,George Gibson,1977,129.0,SecondRound,"Giocatore: George Gibson. Proveniente da Winston-Salem State. Selezionato al Draft NBA 1977 con la pick 129 (SecondRound). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
4107,Jim Town,1977,130.0,SecondRound,"Giocatore: Jim Town. Proveniente da UMass. Selezionato al Draft NBA 1977 con la pick 130 (SecondRound). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
4108,Grover Woolard,1977,131.0,SecondRound,"Giocatore: Grover Woolard. Proveniente da Murray State. Selezionato al Draft NBA 1977 con la pick 131 (SecondRound). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
4109,Scott Conant,1977,132.0,SecondRound,"Giocatore: Scott Conant. Proveniente da Newberry College. Selezionato al Draft NBA 1977 con la pick 132 (SecondRound). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
4110,Mike Jackson,1977,133.0,SecondRound,"Giocatore: Mike Jackson. Proveniente da Tennessee. Selezionato al Draft NBA 1977 con la pick 133 (SecondRound). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
4111,Ron Bostick,1977,134.0,SecondRound,"Giocatore: Ron Bostick. Proveniente da Detroit Mercy. Selezionato al Draft NBA 1977 con la pick 134 (SecondRound). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
4112,James Holliman,1977,135.0,SecondRound,"Giocatore: James Holliman. Proveniente da Arizona State. Selezionato al Draft NBA 1977 con la pick 135 (SecondRound). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
4113,Alvin Scott,1977,136.0,SecondRound,"Giocatore: Alvin Scott. Proveniente da Oral Roberts. Selezionato al Draft NBA 1977 con la pick 136 (SecondRound). Tiri liberi: 73.3%, tiratore di liberi migliorabile. Segna 4.9 punti a partita. Cattura 3.2 rimbalzi a partita. Distribuisce 1.4 assist di media. Win Shares totali: 23.0. Box Plus/Minus: 0.2. VORP: 5.9.",Retired
4114,Lusia Harris,1977,137.0,SecondRound,"Giocatore: Lusia Harris. Proveniente da Delta State University. Selezionato al Draft NBA 1977 con la pick 137 (SecondRound). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
4115,Billy Reynolds,1977,138.0,SecondRound,"Giocatore: Billy Reynolds. Proveniente da Northwestern State University. Selezionato al Draft NBA 1977 con la pick 138 (SecondRound). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
4116,Caitlyn Jenner,1977,139.0,SecondRound,"Giocatore: Caitlyn Jenner. Proveniente da Graceland University. Selezionato al Draft NBA 1977 con la pick 139 (SecondRound). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
4117,Tom Weadock,1977,140.0,SecondRound,"Giocatore: Tom Weadock. Proveniente da St. John's. Selezionato al Draft NBA 1977 con la pick 140 (SecondRound). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
4118,Bob Riddle,1977,141.0,SecondRound,"Giocatore: Bob Riddle. Proveniente da Eastern Michigan. Selezionato al Draft NBA 1977 con la pick 141 (SecondRound). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
4119,Dave Kyle,1977,142.0,SecondRound,"Giocatore: Dave Kyle. Proveniente da Cleveland State University. Selezionato al Draft NBA 1977 con la pick 142 (SecondRound). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
4120,Mike Smith,1977,143.0,SecondRound,"Giocatore: Mike Smith. Proveniente da University of Evansville. Selezionato al Draft NBA 1977 con la pick 143 (SecondRound). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
4121,Robert Lewis,1977,144.0,SecondRound,"Giocatore: Robert Lewis. Proveniente da Johnson C. Smith University. Selezionato al Draft NBA 1977 con la pick 144 (SecondRound). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
4122,Richard Robinson,1977,145.0,SecondRound,"Giocatore: Richard Robinson. Proveniente da New Mexico. Selezionato al Draft NBA 1977 con la pick 145 (SecondRound). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
4123,Jerry Thruston,1977,146.0,SecondRound,"Giocatore: Jerry Thruston. Proveniente da Mercer University. Selezionato al Draft NBA 1977 con la pick 146 (SecondRound). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
4124,Calvin Brown,1977,147.0,SecondRound,"Giocatore: Calvin Brown. Proveniente da American University. Selezionato al Draft NBA 1977 con la pick 147 (SecondRound). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
4125,Don Smith,1977,148.0,SecondRound,"Giocatore: Don Smith. Proveniente da Oregon State. Selezionato al Draft NBA 1977 con la pick 148 (SecondRound). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
4126,Dennis Forrest,1977,149.0,SecondRound,"Giocatore: Dennis Forrest. Proveniente da Nebraska-Omaha. Selezionato al Draft NBA 1977 con la pick 149 (SecondRound). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
4127,Willie High,1977,150.0,SecondRound,"Giocatore: Willie High. Proveniente da Alabama State University. Selezionato al Draft NBA 1977 con la pick 150 (SecondRound). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
4128,Lars Hansen,1977,151.0,SecondRound,"Giocatore: Lars Hansen. Proveniente da Washington. Selezionato al Draft NBA 1977 con la pick 151 (SecondRound). Tiri liberi: 58.1%, tiratore di liberi migliorabile. Segna 5.1 punti a partita. Cattura 3.9 rimbalzi a partita. Distribuisce 0.9 assist di media. Win Shares totali: 0.6. Box Plus/Minus: -1.3. VORP: 0.1.",Retired
4129,Ralph Drollinger,1977,152.0,SecondRound,"Giocatore: Ralph Drollinger. Proveniente da UCLA. Selezionato al Draft NBA 1977 con la pick 152 (SecondRound). Tiri liberi: 25.0%, tiratore di liberi migliorabile. Segna 2.5 punti a partita. Cattura 3.2 rimbalzi a partita. Distribuisce 2.3 assist di media. Win Shares totali: -0.2. Box Plus/Minus: -4.1. VORP: -0.1.",Retired
4130,Emery Sammons,1977,153.0,SecondRound,"Giocatore: Emery Sammons. Proveniente da Philadelphia University. Selezionato al Draft NBA 1977 con la pick 153 (SecondRound). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
4131,Larry Pikes,1977,154.0,SecondRound,"Giocatore: Larry Pikes. Proveniente da UW-Milwaukee. Selezionato al Draft NBA 1977 con la pick 154 (SecondRound). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
4132,Verne Thompson,1977,155.0,SecondRound,"Giocatore: Verne Thompson. Proveniente da BYU. Selezionato al Draft NBA 1977 con la pick 155 (SecondRound). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
4133,Alvin Joseph,1977,156.0,SecondRound,"Giocatore: Alvin Joseph. Proveniente da University of California, Riverside. Selezionato al Draft NBA 1977 con la pick 156 (SecondRound). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
4134,Dave Speicher,1977,157.0,SecondRound,"Giocatore: Dave Speicher. Proveniente da Toledo. Selezionato al Draft NBA 1977 con la pick 157 (SecondRound). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
4135,Jeff Frey,1977,158.0,SecondRound,"Giocatore: Jeff Frey. Proveniente da University of Evansville. Selezionato al Draft NBA 1977 con la pick 158 (SecondRound). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
